company,ticker,year,text
AAPL,AAPL,2024,"""those perfluorohexanesulfonic acid (PFHxA) — a subset of stringent requirements. We develop toxicological profiles on new chemicals who use, make, and recycle our products. These the larger group of PFAS — phenol, isopropylated, using both scientific literature and internal decisions also help make the materials recovered phosphate (3:1) (PIP 3:1), and several skin-sensitizing assessments. These profiles detail the impacts from our products at end of life safer for reuse in new substances well"""
AAPL,AAPL,2024,"""ahead of regulatory restrictions. of each chemical, providing data that allows us products, enabling circular supply chains. to evaluate the safety of using a substance in a particular product. In 2023, we continued to expand the scope of biocompatibility testing beyond individual materials to include modules and whole Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 62 Apple 2030 Resources Smarter Chemistry products."""
AAPL,AAPL,2024,"""Through this work, we have an even new regulations, which were attended by more based on chemical hazard assessments, because more comprehensive view of each material and than 490 participants who helped validate over this is a more comprehensive and robust hazard the potential impact that assembly has on safety. 3,300 materials for low-VOC compliance. By approach than simply eliminating individual We perform toxicological analysis of the materials deploying a VOC specification worldwide, we’re"""
AAPL,AAPL,2024,"""substances of concern. In 2023, we approved in our products to help guide our material safety also helping drive adoption of low-VOC alternatives additional safer cleaners for use in our supply chain, guidelines. The information that we share through around the world. And we’re working with our bringing the total number of safer cleaners we’ve material specifications benefits our suppliers and suppliers to identify and develop alternate non- approved over the past three years to 175. those who"""
AAPL,AAPL,2024,"""we collaborate with in the industry. PFAS materials materials without regrettable substitutions that meet the current and upcoming Our efforts have had a direct impact on health and complex per- and polyfluoroalkyl substances (PFAS) safety — and they have the potential to change Working with suppliers regulatory requirements. how our industry operates. By making it easier for suppliers to select safer alternatives for process to meet global requirements chemicals at the outset, we’re promoting"""
AAPL,AAPL,2024,"""their use We’ve created systems for our suppliers to learn Creating a list of safer cleaners across our supply chain. All our final assembly about our material specifications, track and assess sites have used only safer alternative cleaners the materials they use, and regularly communicate We’re making an immediate impact in our efforts and degreasers, as defined by Apple, since 2018. material usage. This also helps our suppliers to protect workers and the environment through We’ve since"""
AAPL,AAPL,2024,"""expanded this work deeper into our meet global standards and regulations governing our approach to the application of cleaners and supply chain to suppliers and processes beyond their operations. The FMD and CSD programs degreasers, which are some of the highest-use final assembly, helping them identify and implement require suppliers to gather, understand, and share materials at final assembly sites. Regulators and opportunities to use safer alternatives in their information on materials"""
AAPL,AAPL,2024,"""they’re using — beyond environmental health and safety organizations have operations. In 2023, we received, for the third time regulatory requirements. focused considerable attention on the chemistries of in four years, the EPA Safer Choice Partner of the cleaners and degreasers. We’re investing in the due Year Award for our work to scale the use of safer We support suppliers’ engagement with these diligence required to identify preferred alternatives process chemicals and to protect those who"""
AAPL,AAPL,2024,"""work programs — and the RSS — through ongoing for suppliers and others in the industry to use. in our supply chain. training. This continued engagement is central to our partnership and to our shared efforts to We’ve eliminated the use of cleaners with known We’re also looking outside our own supply promote smarter chemistry in our products and carcinogens, mutagens, reproductive toxicants, chain to promote a broader transition to safer processes. Since 2020, our suppliers in China have strong"""
AAPL,AAPL,2024,"""sensitizers and persistent bio-accumulative chemicals. See page 65 for more information worked under new regulations governing the use toxins (including PFAS) from cleaners and degreasers on how we’re advocating for safer cleaners and of materials containing volatile organic compounds used at our supplier final assembly sites. We did this degreasers across our industry. (VOCs). In 2023, we continued to provide additional by using globally recognized standards (such as EPA support for suppliers"""
AAPL,AAPL,2024,"""through trainings on the Safer Choice, GreenScreen Certified® and ToxFMD®) We’ve deployed our VOC specification worldwide, we’re also helping drive adoption of low-VOC alternatives around the world. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 63 Apple 2030 Resources Smarter Chemistry Innovation We’re continually improving on Creating new, safer We’ve led in the identification and successful Driving the creation the"""
AAPL,AAPL,2024,"""chemical safety, performance, chemistries to move the removal of potentially harmful substances since of better dyes the late 1990s. This process has involved rigorously and environmental impact industry forward Read our white paper assessing chemicals and removing those that In partnership with our suppliers, we’re creating dye about our commitment of materials by expanding our Our strict requirements that govern potentially don’t align with our goals — in some cases, before formulations in our"""
AAPL,AAPL,2024,"""anodizing processes that better to phasing out per- knowledge of material properties. harmful substances in our products and processes removal becomes a requirement and industry safeguard worker health and the environment. and polyfluoroalkyl Our assessments of substances encourage our manufacturing partners to also standard. We’re committed to phasing out our use The innovation challenge was to achieve the quality substances. prioritize safer materials, helping create a market of PFAS and"""
AAPL,AAPL,2024,"""engaging with all our supply chain and selection of colors that meet our rigorous focus on those three areas for better alternatives. We’re lending our expertise partners to restrict PFAS from our products and design standards while improving environmental of improvement and help us on safer chemistries to support our suppliers as manufacturing processes. performance. We narrowed our options to the pursue innovations that align they meet the growing demand for safer materials. most color-"""
AAPL,AAPL,2024,"""versatile and UV-stable dyes, and we with our values. Prioritizing these materials also means phasing out While our analysis indicates that PFAS used in our engaged with our manufacturers to develop a wide chemistries that don’t meet our specifications. We’ve products are safe during product use, we felt it range of colorants. These alternatives mitigate the approached this across our company and products was important to broaden our scope to consider risks associated with conventional dyes used"""
AAPL,AAPL,2024,"""in The work we do in mapping, assessing, and while investing in safer alternatives to drive change manufacturing along the supply chain. We’re anodizing processes, including potential workplace managing the chemicals used in our products across our industry. The use of safer cleaners today prioritizing our phaseout activities in applications that exposure and impact on the local environment and supply chain lays the foundation for material supports the circular supply chains of the future."""
AAPL,AAPL,2024,"""result in the highest volumes of PFAS reductions and through discharge. innovations. We also look at how these materials the most meaningful environmental impact. We’re are used in a product life cycle, from design and Using our research and analysis of materials, pursuing our phaseout in three steps: compiling manufacturing to end of life. With this knowledge, we’ve collaborated with suppliers to create safer a comprehensive catalog of PFAS uses in our we can seek out and support the"""
AAPL,AAPL,2024,"""development of alternatives — including for substances where none products, identifying and developing non-PFAS safer chemistries, and we can continually improve currently exist. In those cases, we lend our technical alternatives that can meet our performance needs, the overall safety of our products and processes. capabilities in material science to work with suppliers and confirming that non-PFAS alternatives align to develop entirely new chemistries. We maintain the with our safety and"""
AAPL,AAPL,2024,"""environmental goals. We have same high safety, performance, and environmental created new formulations of plastics, adhesives standards for new alternative materials, submitting and lubricants with PFAS replaced by other existing them through rigorous testing and evaluation technologies in order to achieve similar performance to avoid regrettable substitutions. in flame resistance and friction reduction. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024"""
AAPL,AAPL,2024,"""Environmental Progress Report 64 Apple 2030 Resources Smarter Chemistry APPLE’S REGULATED SUBSTANCES * Every Apple product is free of PVC and phthalates except for AC power cords in India, Thailand (for 2-prong AC power cords), We go beyond regulatory requirements by using safer materials and South Korea, where we continue to seek government approval for our PVC and phthalates to protect those who make, use, and recycle our products replacement. Materials selection Manufacturing Product use"""
AAPL,AAPL,2024,"""Recycling Per- and polyfluoroalkyl substances Safer cleaners and degreasers PVC and phthalates Brominated and chlorinated (PFAS) We’ve eliminated the use of cleaners and We’ve replaced PVC and phthalates with flame retardants We proactively removed PFOA and PFOS from degreasers that contain known carcinogens, safer thermoplastic elastomers.* Phthalates We’ve replaced brominated and our products in 2010 and 2013, respectively, mutagens, reproductive toxicants, strong are known endocrine"""
AAPL,AAPL,2024,"""disruptors which are chlorinated flame retardants with safer far ahead of global requirements. We’ve also sensitizers and persistent bio-accumulative not bound in PVC and can leak. Both are still metal hydroxides and phosphorous committed to eliminating PFAS entirely from toxins (including PFAS) from cleaners and used by other companies in power cords and compounds because brominated and our products ahead of our industry peers. degreasers used at our supplier final assembly headphone cables."""
AAPL,AAPL,2024,"""chlorinated flame retardants reduce the We plan to do this by developing or selecting sites. We did this by using globally recognized recyclability of plastics and limit material non-PFAS alternatives that do not result in standards (such as EPA Safer Choice, circularity. Incineration of waste plastics regrettable substitutions. GreenScreen Certified® and ToxFMD®) based containing brominated and chlorinated on full formulation-level (or material-level) flame retardants can release toxic chemical"""
AAPL,AAPL,2024,"""hazard assessments, because this is chemicals such as dioxins and furans. a more comprehensive and robust approach than simply eliminating individual substances of concern. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 65 Apple 2030 Resources Smarter Chemistry Advocating for safer efforts to use safer cleaners in our supply chain have access to chemical hazard data to make it easier for SAFER CLEANER JOURNEY alternatives"""
AAPL,AAPL,2024,"""across been central to our advocacy for greater industry suppliers to choose safer alternatives. In 2023, Our efforts to use safer cleaners in collaboration and instrumental to our participation we worked with ChemFORWARD to announce our industry as a founding signatory of the Toward Zero Exposure a new open resource called ChemWorks that aims our supply chain have been central to our Our work around smarter chemistry helps facilitate program led by the Clean Electronics Production to help"""
AAPL,AAPL,2024,"""others identify certified safer formulations advocacy for greater industry collaboration the transition to safer alternatives that are accessible Network (CEPN). For more information about to accelerate the adoption of safer cleaners and to others in our industry. Identifying and promoting Apple’s participation in CEPN, read our People and degreasers as we have in our own supply chain. the use of safer cleaners beyond Apple is a way Environment in Our Supply Chain 2024 Annual 2018 2022 to"""
AAPL,AAPL,2024,"""increase the impact of safer alternatives. The Progress Report. We also supported the Responsible Business Achieved Published criteria we set for chemicals in materials — and Alliance (RBA) in producing a comprehensive 100% participation of final certified Safer Cleaners List how our suppliers use them — help establish even We collaborated with IPC, a globally recognized technical guide on responsible chemical assembly supplier sites into for industry use with ChemWorks more stringent standards"""
AAPL,AAPL,2024,"""around health and safety electronics standards-setting body, to draft and management, as well as more than 20 hours of the Safer Cleaners Program Product Registry across the electronics industry. We collaborate with help launch IPC-1402, Standard for Green Cleaners related training content to educate workers across 133 standards-setting bodies, trade associations, and Used in Electronics Manufacturing. This standard many companies about controlling occupational 2020 added 37 additional cleaners"""
AAPL,AAPL,2024,"""added NGOs to achieve this — developing tools, standards, resulted from work over the past three years with the exposures to hazardous chemicals. Achieved to the Safer Cleaners list, totaling and mechanisms to drive the identification and Green Cleaners for Electronics Manufacturing task EPA Partner of the Year Award 133 cleaners adoption of smarter chemistries throughout our group, where Apple has served as a chair working for the first time supply chain. with more than 20 industry partners."""
AAPL,AAPL,2024,"""This new Partnered Established standard will help suppliers across the electronics with Clean Production Action (CPA) internal Safer Cleaners list We’ve focused on cleaners and degreasers, building industry select cleaners that are safer for workers to utilize Safer Cleaner criteria for containing 54 cleaners out multiple pathways to advance industry innovation and the environment. In 2022, Apple received the IPC GreenScreen certificates in safer cleaners. For the past five years, our final Stan"""
AAPL,AAPL,2024,"""Plzak Corporate Recognition Award for our work 2021 assembly sites have exclusively used safer cleaners on this effort and our contributions to the industry.We 2023 Transitioned and degreasers, as identified by Apple or as certified continued to partner with ChemFORWARD, 175 internal criteria to industry by third-party programs. This work has expanded a nonprofit organization committed to creating broad added 42 additional cleaners added GreenScreen® certificates to component manufacturers who"""
AAPL,AAPL,2024,"""create modules to the Safer Cleaners list, totaling used in the final assembly of our products. Our 96 175 cleaners added 42 additional cleaners Expanded added to the Safer Cleaners list, the Safer Cleaners Program deeper totaling 96 cleaners into the supply chain to processes beyond final assembly Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 66 Approach Listening to a range of voices Achieving change together Supporting"""
AAPL,AAPL,2024,"""communities worldwide Amplifying through advocacy Collaborating with others to achieve clear impact across our environmental initiatives and beyond. Engagement and Advocacy Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 67 Approach Engagement and Advocacy We develop and maintain collaborative Stakeholders Focus areas 2023 highlights relationships with groups working to Research address environmental challenges CA SB 253 We"""
AAPL,AAPL,2024,"""collaborate with leading institutions — from policymakers to the stakeholders Nongovernmental organizations (NGOs) to inform research and best practices CA Climate Corporate Data involved in driving change day-to-day. We interact with NGOs to share resources and for environmental initiatives. Accountability Act gain insights on leading practices related to We believe deeply in our responsibility environmental stewardship. As part of our commitment to greenhouse Partnerships to use our global"""
AAPL,AAPL,2024,"""platform and influence gas emissions disclosures, we endorsed We collaborate with global NGOs on strategy to collaborate with others in support the landmark California Climate Corporate and program delivery. Data Accountability Act (CA SB 253) of addressing the urgent needs of our Industry associations to improve transparency and drive progress environment. We recognize that we can’t We participate in industry associations to Coalitions in the fight against climate change. We amplify our"""
AAPL,AAPL,2024,"""positions on environmental solve complex, global environmental better understand global and regional issues topics by sharing them with suppliers challenges alone. Collaboration with and regulations, and also to align with and other corporations. 34 environmental and climate policy. stakeholders is required to help catalyze countries the broader systems changes needed Events & bilateral meetings We share our perspective with multi-sectoral to limit the impacts of climate change As of 2023, we’ve"""
AAPL,AAPL,2024,"""funded 33 grants leaders through participation in targeted across 34 countries on initiatives and other environmental challenges. Policymakers forums and direct outreach. supporting community-level We engage with public sector leaders to help environmental efforts. set environmental policy and craft regulations Direct advocacy consistent with our environmental objectives. We issue direct comments or letters of support, or join proceedings, on matters 42 where Apple’s operational objectives and"""
AAPL,AAPL,2024,"""businesses Communities expertise can help inform environmental policy. We work with communities to address the Since 2021, a total of 42 Black-, disproportionate impacts of climate change Hispanic/Latinx-, and Indigenous-owned and environmental injustices. businesses have participated in the Impact Accelerator. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 68 Listening to a range of voices We learn from diverse"""
AAPL,AAPL,2024,"""communities sorting mechanisms. We also continue our Green that are devoted to environmental Chemistry Advisory Board, an independent group of experts in green chemistry, green engineering, stewardship. We approach these and toxicology who advise on our Smarter conversations to gather learnings Chemistry initiatives, including updates to the RSS. and thoughtfully engage with those who bring a range of perspectives We draw from cross-sector engagement platforms like the Alliance for Water"""
AAPL,AAPL,2024,"""Stewardship (AWS) and understanding of the issues to help guide our programs and set standards for that matter. environmental efforts. The expertise of AWS defines the world-class water stewardship practices that Our conversations with stakeholders are we’ve implemented at key Apple and supplier fundamental to our environmental efforts. facilities, earning AWS Standard certification. The communities that we engage with help shape how we evaluate global and regional regulations, The business"""
AAPL,AAPL,2024,"""community — including our customers, approaches, and the promise of emerging suppliers, industry partners, and investors — is also technologies. As we implement what we’ve a source of valuable collaboration. As co-chair of learned, we incorporate feedback on our progress the United States Information Technology Office — including aligning with new standards and best (USITO) — a trade association representing the U.S. practices or exploring the potential impact that information and communications"""
AAPL,AAPL,2024,"""technology industry cutting-edge research can have on our operations. in China — we lead the environmental protection and energy efficiency working groups. In this role, we We consult with the scientific community to better engage with other companies in China as we work understand emerging approaches, technologies, to comply with new environmental regulations and and tools that can support our environmental with policymakers on future standards. goals. To enhance material recovery for Apple and"""
AAPL,AAPL,2024,"""others, we worked with Carnegie Mellon University researchers to create robotic recycling systems that have advanced product disassembly and material We listen to a diverse set of stakeholders to learn how to improve our approaches to environmental stewardship. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 69 Achieving change together As industry leaders, we have Supply chain We also encourage our suppliers to participate"""
AAPL,AAPL,2024,"""a responsibility to influence in market and policy developments that help Engaging with our suppliers on our climate and advance responsible and sustainable supply chains. change — through advocating environmental goals is critical to achieving impact Additionally, providing resources to our suppliers for policy and directly engaging across our footprint. We establish requirements makes up a critical component of our engagement and methods of communication and data exchange with our"""
AAPL,AAPL,2024,"""stakeholders. We work. We’ve offered trainings, workshops, through specific supplier platforms, surveys, and participate in collective action educational materials, webinars, and connections programs. Each program that engages suppliers to external funding and support throughout the as the best means to address articulates our expectations and serves as the breadth of our supplier responsibility programs. urgent environmental issues. foundation for our working relationships. Within those"""
AAPL,AAPL,2024,"""programs, we build the networks and systems Proactively sharing our experiences To learn more about our work with our suppliers, required to maintain a continued engagement and contributing to collaborative see our People and Environment in Our Supply Chain process with our suppliers. 2024 Annual Progress Report. efforts in our areas of focus and expertise help us better Some of our programs — such as the Supplier Code of Conduct, the Supplier Clean Energy realize environmental goals that"""
AAPL,AAPL,2024,"""Industry engagement Program, and the Supplier Clean Water Program we share with our stakeholders. — are models for how we communicate supplier Through partnerships and coalitions, we contribute performance expectations and track progress. to various industries by sharing proprietary tools and Through these programs, we’re setting a high standards and pursuing policy objectives that drive standard for factories, helping facilitate efforts to toward our shared goals. We regularly evaluate our"""
AAPL,AAPL,2024,"""decarbonize operations across our supply chain, engagement with U.S. federal trade associations. driving water reuse across sites, establishing As part of this process, we’re assessing relevant protocols to responsibly use resources in trade association positions on climate and identifying manufacturing operations, and more. specific areas of misalignment with our values and principles on climate change. We then work with our trade associations to identify opportunities to align our positions."""
AAPL,AAPL,2024,"""Technicians from Simmitri perform maintenance on solar panels installed at Bench-Tek Solutions in Santa Clara, California. Both companies are alumni of the Apple Impact Accelerator. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 70 Collaborative impact 10 percent of annual primary aluminum at or above Key partnerships and memberships the FMC’s definition of “near-zero emissions primary We make public commitments alongside"""
AAPL,AAPL,2024,"""our partners Stakeholder Description (Apple engagement) aluminum”; and to ensuring that at least 50 percent to clarify our support and signal the change we’re Advanced Energy United Business coalition dedicated to getting 100 percent clean energy in the U.S. (Member) of all aluminum procured annually is sourced from working to create. We’re transparent about the Aluminum Stewardship Initiative (ASI) Multistakeholder Standards and Certification organization supporting responsible sourcing within"""
AAPL,AAPL,2024,"""secondary aluminum by 2030. We’re also supporting progress we make against these commitments so the aluminum value chain; recently completed an audit against their Performance Standard of investments in forestry and carbon removal through environmental, social, and governance criteria (Member) that we and our partners can be accountable for external initiatives like the Forest Investor Club and Asia Clean Energy Coalition (ACEC) Renewable energy buyers, sellers, and financiers dedicated to"""
AAPL,AAPL,2024,"""improving policies for procurement of results. The work we do with others yields tangible our own Restore Fund (see page 35). renewable energy in Asia to rapidly scale up renewable energy projects (Steering group member) outcomes across our environmental goals — and it Ceres Nonprofit dedicated to taking action to stabilize the climate, protect water and natural resources, and encourages broader action. build a just and inclusive economy (Member of the Ceres Company Network) Through the"""
AAPL,AAPL,2024,"""Exponential Roadmap Initiative, we’re ChemFORWARD Science-based nonprofit working to advance safer chemistry in product design and manufacturing strengthening our work to transitioning our supply An example of these collaborative efforts is our (Co-design partner and chair of Technical Advisory Group) chain to 100 percent renewables, on moving towards participation in RE100 — an energy initiative aimed ChemSec Business Group Multinational company forum supporting leadership in progressive"""
AAPL,AAPL,2024,"""chemical policy advocacy and full circularity by improving materials and low-carbon at scaling zero-carbon grids. RE100 unites the effective corporate practice of sustainable chemical management (Member) design, and on transforming our portfolio towards world’s most influential businesses committed to China Association of Circular Economy (CACE) Organization operating across industries and regions in China sharing our best practices in their climate solutions. conferences and workshops, and"""
AAPL,AAPL,2024,"""partnering with the organization on advocacy efforts focused on transitioning their entire electricity use to renewables. recycling and waste (Senior member) As part of the Toward Zero Exposure program Clean Electronics Production Network (CEPN) Twenty-member organizations working to improve chemical safety in the electronics supply chain as We’re also a founding member of the First Movers part of this multistakeholder initiative (Design team member) with the Clean Electronics Production Network"""
AAPL,AAPL,2024,"""Coalition (FMC). This global initiative harnesses Clean Energy Buyers Association (CEBA) Community of energy buyers promoting customer-driven clean energy use (Board member, serving (CEPN), we’re working to address health and safety companies’ purchasing power to decarbonize on the Transmission Advisory Board and the Federal Working Group challenges in the electronics supply chain with seven hard-to-abate industrial sectors — which Exponential Roadmap Initiative (ERI) Accredited initiative of"""
AAPL,AAPL,2024,"""the UN Climate Change High-Level Champions’ Race to Zero with the purpose other stakeholders. We made our pledge to shift to to accelerate exponential climate action and solutions through groundbreaking projects, with the currently account for 30 percent of global emissions 100 percent fiber-based packaging by 2025 with mission to halve emissions before 2030 (Member) according to the World Economic Forum (WEF). the Ellen MacArthur Foundation. And Lisa Jackson, Japan Climate Leaders’ Partnership"""
AAPL,AAPL,2024,"""(JCLP) Coalition of Japanese companies aligning business objectives with climate goals (Executive member) Through this initiative, we’ve committed to moving VP, Environment, Policy, and Social Initiatives, was MIT Climate & Sustainability Consortium (MCSC) Academia and industry collaboration galvanizing the business community to have an impact on to sustainable aviation fuel for 5 percent of our appointed co-chair of America is All In, a coalition in broad and intersecting environmental"""
AAPL,AAPL,2024,"""challenges (Industry Advisory Board member) passenger air travel footprint; to procuring at least support of climate action in the U.S. Platform for Accelerating the Circular Economy (PACE) Public-private collaboration joining global leaders in the transition to a circular economy (Board member) RE100 Global corporate renewable energy initiative committing to using 100 percent renewable energy (RE100 Advisory Committee member) Responsible Business Alliance (RBA) Industry coalition dedicated to"""
AAPL,AAPL,2024,"""responsible business conduct in global supply chains (Full member, serving on the Board of Directors and steering committee of the Responsible Minerals Initiative) World Business Council for Sustainable Development (WBCSD) A global community of leading businesses driving systems transformation for a better world in which more than 9 billion people can live well, within planetary boundaries, by mid-century (Member) Contents Introduction Environmental Initiatives Engagement and Advocacy Data"""
AAPL,AAPL,2024,"""Appendix 2024 Environmental Progress Report 71 FEATURE Apple 2030 policy platform We support climate and Policy positions • Consider the life cycle emissions of energy • Encourage policy makers, peers, and partners • Promote consistent waste regulations, that are environmental policy through resources and mitigation technologies, and set to center equity and justice in climate solutions harmonized across geographies, to enable efficient, Our Apple 2030 roadmap is intended to not only high-"""
AAPL,AAPL,2024,"""integrity mitigation standards accordingly. in the development of the new green economy, commercially viable movement of materials for our actions and stakeholder address the impacts of our business, but also so that communities most impacted by climate recovery and recycling. This includes support for engagement. catalyze ambitious environmental leadership globally. • Encourage research into and incentives for change benefit from the economic opportunities U.S. ratification of the Basel"""
AAPL,AAPL,2024,"""Convention. Strong, worldwide government actions are essential pre-commercial technologies, particularly in climate solutions. to enable the systemic policy changes the world in hard-to-decarbonize sectors. • Encourage recycled content use through the In 2023 we publicly supported California’s Climate needs. We’re guided by the following principles: development of high-quality secondary material Corporate Data Accountability Act (CA SB 253), • Support policies accelerating the decarbonization"""
AAPL,AAPL,2024,"""Circular economy supply, by incentives for the development and which requires large businesses to publicly disclose Climate and energy of the transportation sector, including the • Drive policies that include circularity as part expansion of recycling infrastructure. their greenhouse gas emissions. We also filed • Encourage policymakers and businesses to set development and adoption of non-fossil, of the solution, where feasible, to responsibly meet comments supporting the U.S. Environmental"""
AAPL,AAPL,2024,"""science-based targets to reduce emissions in line low-carbon, and zero-carbon alternatives for the growing demand for critical materials used • Support the development of advanced electronics Protection Agency’s proposed rule to reduce with the Paris Agreement and limit warming to aviation, ground transport, and maritime shipping. in electronics of all kinds. recycling facilities that can recover more types of emissions from existing and new fossil power plants. 1.5°C. This should include"""
AAPL,AAPL,2024,"""interim and long-term • Encourage policies promoting the adoption • Further improve labor, human rights, and resources at higher qualities, including materials that are difficult to recover or of lower value. targets and accountability mechanisms across of scalable technological solutions within environmental standards throughout recycled We’re a founding member of the Asia Clean national and sectoral decarbonization efforts. hard-to-abate sectors. and primary materials supply chains. Energy"""
AAPL,AAPL,2024,"""Coalition (ACEC) — a new coalition of key stakeholders in the energy transition — advocating • Enable rapid decarbonization through government- • Encourage rules for high-integrity corporate • Promote policies that maximize product longevity for policies that will support more corporate led policies, including comprehensive carbon measurement and disclosure of emissions along and minimize environmental impact by balancing procurement of renewable energy across Asian pricing and emissions"""
AAPL,AAPL,2024,"""mitigation programs. the entire value chain, using globally recognized design for reliability and ease of repair, while markets. And we serve as an executive member • Encourage the transition to renewable electricity standards and harmonized approaches. ensuring user privacy and device security of the Japan Climate Leaders’ Partnership (JCLP). globally, including tripling global renewables • Support carbon removal credit schemes that are protected. This business coalition has called for an"""
AAPL,AAPL,2024,"""increased capacity to 11,000 gigawatts by 2030, and set strict environmental, social, and governance • Support globally-aligned, evidence-based focus on the transition to renewable energy in transitioning away from electricity sources emitting standards, and that support scalable, durable and product-specific eco-design standards. alignment with the Paris Agreement’s 1.5° C target, more pollution, like fossil fuels (including fossil fuels natural carbon removal solutions that benefit"""
AAPL,AAPL,2024,"""decarbonizing the power sector by 2035 (to align with carbon capture). local communities. • Develop collection programs that engage with other G7 nations), setting an aggressive customers, protect environmental and human implementation plan for floating offshore wind, • Remove barriers to renewable energy • Support strong national and international policies health, and capture high volumes of electronics and implementing higher carbon pricing. development, and increase investment in high- that"""
AAPL,AAPL,2024,"""support the scale up of carbon removal, for reuse, repair, refurbishment, and recycling. capacity transmission, energy storage, and load including the role that corporate investment shaping technologies. in carbon projects play in supporting national carbon targets. • Ensure that energy consumers can access cost- competitive renewable energy purchase options. Contents Introduction Environmental Initiatives Engagement and Advocacy Data Appendix 2024 Environmental Progress Report 72 KEY MILESTONES"""
AAPL,AAPL,2024,"""Apple’s climate policy advocacy 2015 (U.S.): Apple joined the White House’s 2019 (World): Apple participated in the UN 2020 (EU): Apple called on European leaders to 2023 (Global): Apple joined the global 2023 (Asia): Apple, through engagement in American Business Act on Climate Pledge Environment Assembly (UNEA) and conducted increase their climate ambition to achieve targets 3xRenewables campaign calling for a tripling the ACEC, CEDI, RE100, and other initiatives, bilateral discussions with a"""
AAPL,AAPL,2024,"""number of countries to of at least 55 percent greenhouse gas emissions of global renewable energy capacity by 2030. supported the creation or improvement of 2016 (U.S.): Apple joined Google, Microsoft, and advocate for policies that enable a circular economy reductions by 2030 and carbon neutrality by cost-effective renewable energy procurement Amazon to sign an amicus brief in support of the 2023 (U.S.): Apple submitted comments to and bold action on climate. 2050. The EU adopted these targets."""
AAPL,AAPL,2024,"""mechanisms across several countries, including U.S. EPA’s Clean Power Plan (CPP). support the EPA’s proposed rule to regulate Korea and Vietnam. 2019 (Vietnam): Apple urged the government 2021 (U.S.): Apple was one of the first large, greenhouse gas emissions from existing coal power 2016 (World): Apple addressed 700 senior to reform the electricity market, allowing businesses public U.S. companies to call on the U.S. plants and new and existing natural gas plants. 2023 (Japan): Apple, as part"""
AAPL,AAPL,2024,"""of JCLP, supported government, business, and community leaders at to purchase power directly from renewable Securities and Exchange Commission to require policy statements calling for power sector the seventh Clean Energy Ministerial (CEM), where 2023 (U.S.): Apple supported California’s Climate power plants. disclosures of global greenhouse gases across decarbonization by 2035 to align with other G7 we called for governments to put a price on carbon Corporate Data Accountability Act (SB 253),"""
AAPL,AAPL,2024,"""all emissions scopes. nations, rapidly expanding renewables, setting across the world to address climate change. 2018 (Japan): Apple was among the first writing a letter affirming the policy in the final an aggressive implementation plan for floating multinational companies to join the Japan Climate 2021 (Vietnam): Apple and other companies stages of negotiations. 2017 (U.S.): Apple urged the White House to offshore wind, diminishing reliance on fossil fuels, Leaders’ Partnership (JCLP)"""
AAPL,AAPL,2024,"""vocalized support to the government of Vietnam remain in the Paris Agreement and take meaningful 2022 (U.S.): Apple, along with Meta and Google, and implementing higher carbon pricing. Apple also for an ambitious Power Development Plan (PDP) action on climate change. 2018 (South Korea): Apple met with government advocated for greatly expanded renewable collaborated with other renewable energy users prioritizing clean energy. officials in Korea to discuss the need for increased generation to"""
AAPL,AAPL,2024,"""achieve a 70 percent emissions and called for enhancing the Non-Fossil Certificate 2017 (China): Apple hosted a roundtable with renewable generation and retail choice, whereby 2021 (U.S.): Apple was the first company to voice reduction in North Carolina by intervening in the (NFC) scheme to enable transparency in tracking. the Green Electricity Consumption Cooperative consumers can select their power source. support for enacting the Clean Energy Standard state’s Carbon Plan proceeding."""
AAPL,AAPL,2024,"""Organization (GECCO). (CES), which would decarbonize the power grid 2018 (China): Apple submitted formal comments 2022 (U.S.): Apple led an amicus brief supporting 2017 (Vietnam): Apple joined other companies by 2035. to China’s National Development and Reform the U.S. EPA’s authority to regulate greenhouse urging the government of Vietnam to make VIEW Commission (NRDC) about the implications of draft 2022 (South Korea): Apple called for Korea’s gases from power plants. regulatory changes"""
AAPL,AAPL,2024,"""allowing businesses to policy on corporate clean energy procurement. 2030 energy plan to set a higher target for Policymakers procure renewable energy through direct power 2022 (U.S.): Apple filed comments to encourage renewable energy, to establish a more fair need to set strong purchase agreements. 2018 (U.S.): Apple filed comments to the U.S. more rapid integration of renewable energy to the EPA urging it not to repeal the CPP because of its competitive market for renewables, and to improve"""
